Time,Host,Service,Port,Protocol,Type,Data
"2015-05-26 01:55:14 UTC","10.0.0.199","afp","548","tcp","afp_server_info","{:server_name=>""Hemera"", :machine_type=>""Macmini6,2"", :versions=>[""AFP3.4"", ""AFP3.3"", ""AFP3.2"", ""AFP3.1"", ""AFPX03""], :uams=>[""DHCAST128"", ""DHX2"", ""Recon1"", ""Client Krb v2"", ""GSS"", ""No User Authent""], :server_flags=>{""Super Client""=>true, ""UUIDs""=>true, ""UTF8 Server Name""=>true, ""Open Directory""=>true, ""Reconnect""=>true, ""Server Notifications""=>true, ""TCP/IP""=>true, ""Server Signature""=>true, ""Server Messages""=>true, ""Password Saving Prohibited""=>false, ""Password Changing""=>true, ""Copy File""=>true}, :signature=>""9384b29883fe5327a6937372c06a718a"", :network_addresses=>[""10.0.0.199:548"", ""[fe80:0000:0000:0000:aa20:66ff:fe55:88e2]:548"", ""hemera.standrews-de.org\x01""], :utf8_server_name=>""Hemera""}"
"2015-05-26 01:55:14 UTC","10.0.0.203","afp","548","tcp","afp_server_info","{:server_name=>""mango"", :machine_type=>""Netatalk"", :versions=>[""AFPVersion 1.1"", ""AFPVersion 2.0"", ""AFPVersion 2.1"", ""AFP2.2"", ""AFPX03"", ""AFP3.1""], :uams=>[""Cleartxt Passwrd"", ""DHX2""], :server_flags=>{""Super Client""=>true, ""UUIDs""=>false, ""UTF8 Server Name""=>true, ""Open Directory""=>true, ""Reconnect""=>false, ""Server Notifications""=>true, ""TCP/IP""=>true, ""Server Signature""=>true, ""Server Messages""=>true, ""Password Saving Prohibited""=>false, ""Password Changing""=>false, ""Copy File""=>false}, :signature=>""01017f000000000001017f0000000000"", :network_addresses=>[""10.0.0.203""], :utf8_server_name=>""mango""}"
"2015-05-26 01:55:15 UTC","10.0.0.206","afp","548","tcp","afp_server_info","{:server_name=>""Thalia"", :machine_type=>""Macmini6,1"", :versions=>[""AFP3.4"", ""AFP3.3"", ""AFP3.2"", ""AFP3.1"", ""AFPX03""], :uams=>[""DHCAST128"", ""DHX2"", ""Recon1"", ""GSS""], :server_flags=>{""Super Client""=>true, ""UUIDs""=>true, ""UTF8 Server Name""=>true, ""Open Directory""=>true, ""Reconnect""=>true, ""Server Notifications""=>true, ""TCP/IP""=>true, ""Server Signature""=>true, ""Server Messages""=>true, ""Password Saving Prohibited""=>false, ""Password Changing""=>true, ""Copy File""=>true}, :signature=>""1ab586e1e8865b309d4d78badae868f4"", :network_addresses=>[""10.0.0.206:548"", ""[fe80:0000:0000:0000:12dd:b1ff:fecb:c1a3]:548"", ""thalia.standrews-de.org""], :utf8_server_name=>""Thalia""}"
"2015-05-26 01:55:15 UTC","10.0.0.212","afp","548","tcp","afp_server_info","{:server_name=>""Media1"", :machine_type=>""MacPro3,1"", :versions=>[""AFP3.4"", ""AFP3.3"", ""AFP3.2"", ""AFP3.1"", ""AFPX03""], :uams=>[""DHCAST128"", ""DHX2"", ""Recon1"", ""Client Krb v2"", ""GSS"", ""No User Authent""], :server_flags=>{""Super Client""=>true, ""UUIDs""=>true, ""UTF8 Server Name""=>true, ""Open Directory""=>true, ""Reconnect""=>true, ""Server Notifications""=>true, ""TCP/IP""=>true, ""Server Signature""=>true, ""Server Messages""=>true, ""Password Saving Prohibited""=>false, ""Password Changing""=>true, ""Copy File""=>true}, :signature=>""9ca9bbaca1765b2da79204bf83fd9a3b"", :network_addresses=>[""10.0.0.212:548"", ""[fe80:0000:0000:0000:021f:5bff:fe36:275c]:548"", ""media1.standrews-de.org\x01""], :utf8_server_name=>""Media1""}"
"2015-05-26 01:55:15 UTC","10.0.0.233","afp","548","tcp","afp_server_info","{:server_name=>""atlas"", :machine_type=>""Xserve1,1"", :versions=>[""AFP3.3"", ""AFP3.2"", ""AFP3.1"", ""AFPX03""], :uams=>[""DHCAST128"", ""DHX2"", ""Recon1""], :server_flags=>{""Super Client""=>true, ""UUIDs""=>true, ""UTF8 Server Name""=>true, ""Open Directory""=>true, ""Reconnect""=>true, ""Server Notifications""=>true, ""TCP/IP""=>true, ""Server Signature""=>true, ""Server Messages""=>true, ""Password Saving Prohibited""=>false, ""Password Changing""=>true, ""Copy File""=>true}, :signature=>""000000000000100080000019e3e72082"", :network_addresses=>[""10.0.0.233:548"", ""atlas.standrews-de.org""], :utf8_server_name=>""atlas""}"
"2015-05-26 01:55:15 UTC","10.0.0.239","afp","548","tcp","afp_server_info","{:server_name=>""lumiere"", :machine_type=>""Macmini6,2"", :versions=>[""AFP3.4"", ""AFP3.3"", ""AFP3.2"", ""AFP3.1"", ""AFPX03""], :uams=>[""DHCAST128"", ""DHX2"", ""Recon1"", ""GSS"", ""No User Authent""], :server_flags=>{""Super Client""=>true, ""UUIDs""=>true, ""UTF8 Server Name""=>true, ""Open Directory""=>true, ""Reconnect""=>true, ""Server Notifications""=>true, ""TCP/IP""=>true, ""Server Signature""=>true, ""Server Messages""=>false, ""Password Saving Prohibited""=>false, ""Password Changing""=>true, ""Copy File""=>true}, :signature=>""c19469e98c1b501fb0efa18d5b465a9c"", :network_addresses=>[], :utf8_server_name=>""lumiere""}"
"2015-05-26 01:55:15 UTC","10.0.0.242","afp","548","tcp","afp_server_info","{:server_name=>""sauron"", :machine_type=>""Macmini3,1"", :versions=>[""AFP3.4"", ""AFP3.3"", ""AFP3.2"", ""AFP3.1"", ""AFPX03""], :uams=>[""DHCAST128"", ""DHX2"", ""Recon1"", ""GSS""], :server_flags=>{""Super Client""=>true, ""UUIDs""=>true, ""UTF8 Server Name""=>true, ""Open Directory""=>true, ""Reconnect""=>true, ""Server Notifications""=>true, ""TCP/IP""=>true, ""Server Signature""=>true, ""Server Messages""=>false, ""Password Saving Prohibited""=>false, ""Password Changing""=>true, ""Copy File""=>true}, :signature=>""54966570e00a538f853f22ec15f87cec"", :network_addresses=>[""10.0.0.242:548"", ""[fe80:0000:0000:0000:0225:4bff:febc:a38a]:548"", ""sauron.standrews-de.org""], :utf8_server_name=>""sauron""}"
"2015-05-26 01:55:15 UTC","10.0.0.249","afp","548","tcp","afp_server_info","{:server_name=>""nikon"", :machine_type=>""Macmini6,1"", :versions=>[""AFP3.4"", ""AFP3.3"", ""AFP3.2"", ""AFP3.1"", ""AFPX03""], :uams=>[""DHCAST128"", ""DHX2"", ""Recon1"", ""GSS"", ""No User Authent""], :server_flags=>{""Super Client""=>true, ""UUIDs""=>true, ""UTF8 Server Name""=>true, ""Open Directory""=>true, ""Reconnect""=>true, ""Server Notifications""=>true, ""TCP/IP""=>true, ""Server Signature""=>true, ""Server Messages""=>false, ""Password Saving Prohibited""=>false, ""Password Changing""=>true, ""Copy File""=>true}, :signature=>""9dc751779d2d55d6a217c781d9c06037"", :network_addresses=>[""10.0.0.249:548"", ""nikon.standrews-de.org""], :utf8_server_name=>""nikon""}"
"2015-05-27 01:05:29 UTC","10.0.0.170","snmp","161","udp","snmp.Description","""Hardware: x86 Family 6 Model 26 Stepping 5 AT/AT COMPATIBLE - Software: Windows Version 5.2 (Build 3790 Multiprocessor Free)"""
"2015-05-27 01:05:29 UTC","10.0.0.170","snmp","161","udp","snmp.Contact","""Dave Myers"""
"2015-05-27 01:05:29 UTC","10.0.0.170","snmp","161","udp","snmp.Location","""Founders Closet"""
"2015-05-27 01:05:29 UTC","10.0.0.170","snmp","161","udp","snmp.Uptime snmp","""238 days, 21:04:35.99"""
"2015-05-27 01:05:29 UTC","10.0.0.170","snmp","161","udp","snmp.Uptime system","""371 days, 21:02:45.14"""
"2015-05-27 01:05:29 UTC","10.0.0.170","snmp","161","udp","snmp.System date","""2015-5-26 21:05:25.2"""
"2015-05-27 01:05:29 UTC","10.0.0.170","snmp","161","udp","snmp.User accounts","""[\""Guest\""] \n[\""Administrator\""] \n"""
"2015-05-27 01:05:29 UTC","10.0.0.170","snmp","161","udp","snmp.Network information","""IP forwarding enabled : no\nDefault TTL : 128\nTCP segments received : 671882519\nTCP segments sent : 932553429\nTCP segments retrans : 808787\nInput datagrams : 687932439\nDelivered datagrams : 687886218\nOutput datagrams : 947966923\n"""
"2015-05-27 01:05:29 UTC","10.0.0.170","snmp","161","udp","snmp.Network interfaces","""Interface : [ up ] MS TCP Loopback interface\x00\nId : 1\nMac Address : :::::\nType : softwareLoopback\nSpeed : 10 Mbps\nMTU : 1520\nIn octets : 132021165\nOut octets : 132021165\n\nInterface : [ up ] VMware Accelerated AMD PCNet Adapter\x00\nId : 65539\nMac Address : 00:50:56:ba:1a:eb\nType : ethernet-csmacd\nSpeed : 1000 Mbps\nMTU : 1500\nIn octets : 1750606024\nOut octets : 150914620\n\n"""
"2015-05-27 01:05:29 UTC","10.0.0.170","snmp","161","udp","snmp.Network IP","""Id IP Address Netmask Broadcast \n65539 10.0.0.170 255.255.255.0 1 \n1 127.0.0.1 255.0.0.0 1 \n"""
"2015-05-27 01:05:29 UTC","10.0.0.170","snmp","161","udp","snmp.Routing information","""Destination Next hop Mask Metric \n0.0.0.0 10.0.0.1 0.0.0.0 10 \n10.0.0.0 10.0.0.170 255.255.255.0 10 \n10.0.0.170 127.0.0.1 255.255.255.255 10 \n10.255.255.255 10.0.0.170 255.255.255.255 10 \n127.0.0.0 127.0.0.1 255.0.0.0 1 \n224.0.0.0 10.0.0.170 240.0.0.0 10 \n255.255.255.255 10.0.0.170 255.255.255.255 1 \n"""
"2015-05-27 01:05:29 UTC","10.0.0.170","snmp","161","udp","snmp.TCP connections and listening ports","""Local address Local port Remote address Remote port State \n0.0.0.0 42 0.0.0.0 39166 listen \n0.0.0.0 53 0.0.0.0 57473 listen \n0.0.0.0 135 0.0.0.0 2256 listen \n0.0.0.0 445 0.0.0.0 6247 listen \n0.0.0.0 548 0.0.0.0 8300 listen \n0.0.0.0 1025 0.0.0.0 38958 listen \n0.0.0.0 1044 0.0.0.0 32805 listen \n0.0.0.0 1046 0.0.0.0 20 listen \n0.0.0.0 1073 0.0.0.0 8252 listen \n0.0.0.0 1076 0.0.0.0 2224 listen \n0.0.0.0 3389 0.0.0.0 53252 listen \n10.0.0.170 139 0.0.0.0 20493 listen \n10.0.0.170 445 172.18.200.133 61024 established \n10.0.0.170 445 172.18.200.135 60408 established \n10.0.0.170 497 0.0.0.0 39022 listen \n10.0.0.170 1208 10.0.0.170 445 timeWait \n10.0.0.170 1212 10.0.0.191 135 established \n10.0.0.170 1213 10.0.0.191 1026 established \n10.0.0.170 3353 192.168.21.10 445 established \n10.0.0.170 3910 10.0.0.191 1026 established \n10.0.0.170 4488 10.0.0.191 389 closeWait \n10.0.0.170 4979 10.0.0.191 445 established \n127.0.0.1 497 0.0.0.0 2176 listen \n"""
